DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2009-Q3,4424.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2009-Q4,4374.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2010-Q1,4336.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2010-Q2,4333.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2010-Q3,4393.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2010-Q4,4486.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2011-Q1,4480.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2011-Q2,4691.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2011-Q3,4828.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2011-Q4,4975.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2012-Q1,5214.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2012-Q2,5264.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2012-Q3,5331.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2012-Q4,5432.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2013-Q1,5366.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2013-Q2,5433.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2013-Q3,5537.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2013-Q4,5626.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2014-Q1,5641.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2014-Q2,5624.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2014-Q3,5717.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2014-Q4,5788.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2015-Q1,5830.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2015-Q2,5911.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2015-Q3,6004.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2015-Q4,5973.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2016-Q1,6029.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2016-Q2,6083.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2016-Q3,6107.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2016-Q4,6253.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2017-Q1,6378.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2017-Q2,6455.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2017-Q3,6527.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2017-Q4,6636.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2018-Q1,6734.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2018-Q2,7030.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2018-Q3,7103.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2018-Q4,7239.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2019-Q1,7291.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2019-Q2,7367.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2019-Q3,7470.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2019-Q4,7422.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2020-Q1,7456.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2020-Q2,6852.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2020-Q3,7399.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2020-Q4,7518.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2021-Q1,7578.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2021-Q2,7885.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2021-Q3,8250.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2021-Q4,8492.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2022-Q1,8984.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2022-Q2,8965.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2022-Q3,9079.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2022-Q4,9066.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2023-Q1,9919.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2023-Q2,9768.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2023-Q3,9378.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2023-Q4,10026.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2024-Q1,9837.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2024-Q2,9973.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Latvia,2024-Q3,9665.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1995-Q1,703.2,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1995-Q2,702.1,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1995-Q3,713.8,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1995-Q4,716.9,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1996-Q1,735.3,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1996-Q2,748.3,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1996-Q3,754.4,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1996-Q4,770.8,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1997-Q1,808.3,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1997-Q2,826.9,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1997-Q3,850.6,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1997-Q4,852.1,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1998-Q1,887.8,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1998-Q2,894.8,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1998-Q3,902.5,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1998-Q4,893.0,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1999-Q1,906.8,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1999-Q2,962.8,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1999-Q3,984.4,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,1999-Q4,993.8,e,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2000-Q1,1037.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2000-Q2,1092.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2000-Q3,1088.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2000-Q4,1157.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2001-Q1,1099.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2001-Q2,1128.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2001-Q3,1158.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2001-Q4,1155.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2002-Q1,1189.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2002-Q2,1184.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2002-Q3,1170.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2002-Q4,1177.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2003-Q1,1179.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2003-Q2,1191.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2003-Q3,1204.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2003-Q4,1217.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2004-Q1,1226.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2004-Q2,1195.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2004-Q3,1233.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2004-Q4,1260.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2005-Q1,1221.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2005-Q2,1285.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2005-Q3,1301.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2005-Q4,1322.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2006-Q1,1299.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2006-Q2,1350.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2006-Q3,1362.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2006-Q4,1365.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2007-Q1,1422.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2007-Q2,1441.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2007-Q3,1463.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2007-Q4,1450.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2008-Q1,1520.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2008-Q2,1538.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2008-Q3,1571.0,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2008-Q4,1605.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2009-Q1,1534.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2009-Q2,1554.8,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2009-Q3,1576.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2009-Q4,1622.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2010-Q1,1687.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2010-Q2,1679.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2010-Q3,1731.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2010-Q4,1763.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2011-Q1,1742.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2011-Q2,1731.1,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2011-Q3,1763.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2011-Q4,1798.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2012-Q1,1825.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2012-Q2,1854.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2012-Q3,1890.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2012-Q4,1910.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2013-Q1,1957.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2013-Q2,2027.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2013-Q3,2069.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2013-Q4,2074.7,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2014-Q1,2166.3,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2014-Q2,2201.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2014-Q3,2251.4,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2014-Q4,2330.5,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2015-Q1,2465.9,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2015-Q2,2538.2,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2015-Q3,2578.6,,
ESTAT:NAMQ_10_GDP(1.0),20/02/25 23:00:00,Quarterly,"Current prices, million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Malta,2015-Q4,2640.9,,
